"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"my-inval-b87823194c397f3cfa13e1926d909ebf1fd79e9f","LegalEntity","Felix Consulting","","","","Level 23 – 1, Premier Suite Jalan Kiara, One Mont Kiara Kuala Lumpur, 50480 Malaysia","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-b89d88aa86567ca565d11bd57e29a8db08f74bdd","LegalEntity","Green Assets Global","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-b8a0d71939f5262a185582fdd3b8e4f2b5a8c79c","LegalEntity","Potential clone entity - Primus Pacific Partners","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-06-10T07:55:05","2026-04-17T07:55:03","2025-06-10T07:55:05"
"my-inval-b8b5492a3f4f8c87424b3c86734b457e5fbf0b9b","LegalEntity","I-Max Financial","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-b92777e01c4719861152ad7f9683dfdfabab25cf","LegalEntity","CPT","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-b9278ffec549692ba960f67cf2a8d83d8f9f62e1","LegalEntity","Amega","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-b935a0d0ae424b821097a0076a664bc6a0e41f40","LegalEntity","Islamic Capital","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-b953f5c1f9c17e218a410614b53e07c78ad0222f","LegalEntity","UK Trade Online","","","","Lot 5107 Lorong Cahya Maju 28, Taman Puteri Bandar Baru Samariang, Jalan Sultan Tengah, 93050 Kuching, Sarawak","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-b99a58219b88516c36214ae3213cc060b5dfd8ef","LegalEntity","Changelly","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-08-20T07:55:02","2026-04-17T07:55:03","2025-08-21T07:55:03"
"my-inval-b9ea5233c352ce02c33c51f4c1aac679a7fc789a","LegalEntity","J&R INT","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-06-17T07:56:47","2026-04-17T07:55:03","2025-06-17T07:56:47"
"my-inval-ba2812359891e2fd102d309154f9be841c8c755e","LegalEntity","KapitaleJaya","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ba2fa89cacd70d64e4fd3d0faa409a0fcf5fbd53","LegalEntity","Trading Nexus","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ba57657f83e3588f90c632a31fa5c1fd792fdba0","LegalEntity","Musaffah Maju","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-baab5744e49fab3f79db8929d37aee8fe81c2646","LegalEntity","Global You Trader","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-babf7f0f37ffa45517718901957dd73613682ab5","LegalEntity","1 World Energy Berhad (873165-M)","","","","L-05-08, Block L Solaris Mont’ Kiara, No 2, Jalan Solaris 50480 Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bad42e8a33e5472a29c6fde83ff26d217665287b","LegalEntity","Fintoch","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bae68bd8ac3d7b221abc93f31a1d64995638188c","LegalEntity","Asset Equity Management","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bafe82ebe18149d1adc8a76b92703b95fcf799a3","LegalEntity","Ace Investment Bank","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bb245050deb712dc53b9eb89cf33c8e7a5701b93","LegalEntity","FA Advisory 134","FA Advisory 393","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-07-05T07:55:05","2026-04-17T07:55:03","2024-08-26T07:55:03"
"my-inval-bb3eec717c35b48439e14978376d878cb9eb9cac","LegalEntity","Beneficence Agency. Products: CSI Garant Funds, CSI, and Credit Suisse Investment","Beneficence International (Group) Company Ltd","","","The Century Tower Building, 4th Floor, Suite 401-95, Replublic of Panama","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bb471fe2dac5b58fff7cb1efd686362946591be1","LegalEntity","Debenture Petal Trust","","","","Labuan","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bb853344542baa6bba1012fee938383621f3f547","LegalEntity","Phyntex Markets","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-08-28T07:55:03","2026-04-17T07:55:03","2025-08-28T07:55:03"
"my-inval-bba23ddb615323e2235a22c90bbfb00ef0db7af9","LegalEntity","Assetentu","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bbcb00c6334ad986b224b07e9243532e989a40ca","LegalEntity","CDG Global","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bbfd9fb5006c79ab5665697427eaaacb513168df","LegalEntity","Bidvask Investment Ltd","","","","Shenzen","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bc15a1cf0beca9d73dc503e7e3807abbb79fc798","LegalEntity","MGC Token (More Gold Coin)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bc1f3fc53b49189e018a165602d697e6f959f102","LegalEntity","Usmart","Usmsg","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-03-11T07:55:04","2026-04-17T07:55:03","2025-03-11T07:55:04"
"my-inval-bc2b3feeb7322e95fa02fb6d801d09ad1bdc6697","LegalEntity","ISC Capital","ISC Malaysia","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-07-12T07:56:36","2026-04-17T07:55:03","2025-09-09T07:55:04"
"my-inval-bc38708361e0a4cc51b05c0adf0cf353c2d45850","LegalEntity","Ang Kian Heng (AK Heng) (NRIC No. 620112-10-6713)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bc58af50aad19bceea78f944aee8c0e43a8d7fd6","LegalEntity","Massive E-Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bcb9ff7d0c6d22ea8239838092f6dc78f7abfab4","LegalEntity","Potential clone entity - E-Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bd0c7d9464e7361760c900a3fa27a03bde784e48","LegalEntity","AGC Fund Management","AGC Group","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bd23014dc74b0cad51d7fffbeeb529cb6d9c61fb","LegalEntity","Matrix Synergy Ltd","","","","Marshall Island","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bd614e5f7eb81b7088cbc5d0f1b68b9973343254","LegalEntity","MiTrade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bd87c2d4625b39936d1adc50d1e28bc6949169da","LegalEntity","Pelaburan Wealth Vantage","W.V.A Invest (130)","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2026-02-09T07:55:02"
"my-inval-bda2a1ea4e37cafcf104fd4af4a56151909a6bce","LegalEntity","Pelaburan Saham Gold Syariah","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bdc160f3b2ebddb539636d493a41258c767557ad","LegalEntity","Freedom FX","Navis Investment 185","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bdce8467b08e7ea2b1e91447444e62ec123339f2","LegalEntity","Coin Global","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bdda0aca59ca245db304c5add560ca01411dc70d","LegalEntity","One Trade Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-03-05T07:55:07","2026-04-17T07:55:03","2025-03-05T07:55:07"
"my-inval-bde1fb87652406b99d102a7805dd56646a16928e","LegalEntity","DooPrime Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bdf4c5319eae4fbc823a4d84e6978b5ddbfee14b","LegalEntity","CCLF (Malaysia) Sdn Bhd (810679-H)","","","","#13.02, 13 FL, Kompleks Antarabangsa, Jalan Sultan Ismail 50250 KL","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-be160ef784d54e7956ede493048323f983c24f93","LegalEntity","Veonco Group Ltd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-be3599d2053c5cf4252ac639bde9a58754222ad9","LegalEntity","USA Traders Company","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-be3a96eca5a4f9b1264f3257a3a254a857c69714","LegalEntity","HKD Dot Com Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-01-09T07:55:02","2026-04-17T07:55:03","2026-01-09T07:55:02"
"my-inval-be3cc1c0fe5c5299d38e4fba12a708e213036c53","LegalEntity","Blockchain Forest Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-be45f4c455a9a41f5eab7f3f1185af7556770613","LegalEntity","Hollinger Newcastle Limited","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-be9cac140f313a2ee12efd27a6b799a647a360f5","LegalEntity","Syarikat Axen Alpha Advisory","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-beb3b391d53000382712df172e97a436186c0bde","LegalEntity","Eisenstein Union","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-beeeee913ad727a799e3bb1d0298d952fbdb8562","LegalEntity","J Trust Investments","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bf18b4c27c9bfd1d121d13329e8b4aa023fb5355","LegalEntity","FM Trader (FM Marketing Ltd","FM-fx)","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bf215366020ccbae2dad225efb3ae37e4dd9b3fb","LegalEntity","Omega Prime","Omega Prime Group","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bf41e12b9ad5ec45776ac1d57f4b45ba40ec1f30","LegalEntity","Boston Asset Management Pte. Ltd.","","","","Level 22.2, Menara Standard Chartered, 30, Jalan Sultan Ismail, 50250 Kuala Lumpur.","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bf59f191886c2d03b9c261250cd9f3fc0eb58bbc","LegalEntity","Lee Byers Ltd","","","","Level 20, Menara Standard Chartered, No. 30, Jalan Sultan Ismail, 50250 Kuala Lumpur;Suite 26.3, Level 26, Menara IMC, No. 8, Jalan Sultan Ismail, 50250 Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bf7cf3702db6c6ce83b7f9a27620bf70a22abf7e","LegalEntity","Syed Arjuna Binary Telegram Group","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-bf8f4a68f0fdc39f594b7d96feb51c39dacc8a66","LegalEntity","Solid Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c00559738f40002f81b0dbe2f7ae5503b28e8c99","LegalEntity","AUMENT Trade Pro","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-07-10T07:55:05","2026-04-17T07:55:03","2025-01-10T07:55:03"
"my-inval-c00cb14c1750700bf0bbaca9fa97261392c0d755","LegalEntity","AlexisFX","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c079cbfe577e666cfa3227852513c29850579506","LegalEntity","Factory Forex Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c0b7a31f7921e463fcb5507d092fc76828f37069","LegalEntity","Planetrade Holdings Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c0e5b85144bef9de995b8a2bd92b96e7ce6b443d","LegalEntity","Bitcoin Era","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c0f08f7478956b347cfe74960d696736c5fd06b6","LegalEntity","Azzad Islamic Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c12b738d4629547743d16c7a2dd23ac83780dd6b","LegalEntity","NX Miner","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c145b8f9a07edc5b5ae379a264ce4dadd37e2d57","LegalEntity","Moneta Markets","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-11-18T07:55:02","2026-04-17T07:55:03","2024-11-18T07:55:02"
"my-inval-c15cfddbf01fb2c766de1e7a1ee1607294701a91","LegalEntity","Ahmed Prima","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-11-05T07:55:04","2026-04-17T07:55:03","2024-11-05T07:55:04"
"my-inval-c15e163d94560a68b4785ad0a74a24d8dbd2b46f","LegalEntity","Arbah Sdn. Bhd.","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c1639d9f480b477a3c9f4dd09466d8e4239d4fc8","LegalEntity","Gexertmax","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-05-27T07:55:04","2026-04-17T07:55:03","2025-05-27T07:55:04"
"my-inval-c17ce085c827ac5649eb0d17ecf9da7c395cb465","LegalEntity","Miller Investment","Miller Solutions (002426201-D)","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c21f718d9f2fb6bb8c9465a8383946abdf5d2ef9","LegalEntity","Global in.pro","Pelaburan Malaysia Global in.pro","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c23e70758816f1540ffd4de3b9b1289fe4636e17","LegalEntity","RichMax Investment House","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c2873fb66207e4cf9bf91314f4ef5bbbd51957b5","LegalEntity","MFM Broker","MFM Securities","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c29fdb27fda6e40185b831e04dd335450317bb96","LegalEntity","Dana Eastspring Investment Berhad","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2025-05-07T07:55:03"
"my-inval-c2d2aa60f47d37c7168d236080b21f15385e3a01","LegalEntity","Trading Untung Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-03-04T07:55:06","2026-04-17T07:55:03","2025-03-04T07:55:06"
"my-inval-c2eecafbeaea002fda05625ba027718dea19a972","LegalEntity","Net Trade Global","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c2fbb6c28d6f95051b0c39b7922034759b4573e9","LegalEntity","Interactive Asset Management Malaysia (Interactive Malaysia)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c3235adca2910e51d9f2d013112233149ef16319","LegalEntity","Al-Fazal","Al-Fazal Finance","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c355ec314687bd896b90eba49060d8e0b351b7b3","LegalEntity","NordFX Asia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c37d66a9e179b544e27789cb0b6622afac3a438b","LegalEntity","Tadawul Investment Limited - Asia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c448dfb976f75f98ee199980ca6d3b1c8587a1f5","LegalEntity","Simplex","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c482d6e22ab3534023711c3993b34d06377d5bed","LegalEntity","CC Advisory S/B 124","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-10-19T07:55:06"
"my-inval-c485e0e7b5599791040a6e83455f1fef6dc32d04","LegalEntity","Deus Technology","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-03T07:55:02","2026-04-17T07:55:03","2024-10-03T07:55:02"
"my-inval-c49533df58ecb1a89a3165c290d4c4488e3d9cb9","LegalEntity","Public Islamic Bank Telegram Group","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c497f8ef8f996e187953e7be2262f53a04688622","LegalEntity","Easy Forex","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c4b05342e58b7bc9a8d8030f4d5c7d28bcd3c24b","LegalEntity","First East Export Bank Offshore Labuan","","","","Level 10 (B1), Main Tower Office, Financial Park, Labuan FT, Malaysia","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c4c259a20a98888743cc4ded360aa06649bbf917","LegalEntity","Mutiara Holdings","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c4e28840fa7ee02da71cfac4037cb3f069b7a0a5","LegalEntity","IDX Trader","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c55f0a5ab51acf30d7a5335848fb72d65b054301","LegalEntity","Investrade Discount Securities","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c570ddbcf732293e5a058ab6546efbd424d71e0e","LegalEntity","Numex Sdn Bhd (“NuMoney”)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c58c7ec114dbcc196f1e789922c443d451f0b700","LegalEntity","Najwan Islamic Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c5aa67bd55a798890562caac305c7c6bd2aa3093","LegalEntity","Crypto Malaysia Services Sdn. Bhd.","","","","16, Jalan 16/11. Pusat Perdagangan Phileo Damansara, 46350 Petaling Jaya, Selangor","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c607d1ee2f21d613e3fcdaee9293403db3dea2c3","LegalEntity","Saham Malaysia Patuh Syariah","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-07-12T07:55:03","2026-04-17T07:55:03","2024-08-26T07:55:03"
"my-inval-c63aebdd92ed702c86af555a5550d85e91bee9dd","LegalEntity","Group Support Income","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c65c4eb9755133b4cfc6f861ade13a23762bfc11","LegalEntity","The Crypto Public Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c67ef8d8801d1367d1d0b082589242275b0b194b","LegalEntity","Autobot Crypto","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-11-26T07:55:05","2026-04-17T07:55:03","2024-11-26T07:55:05"
"my-inval-c6992907ee78a0892013d50c8ceefcc2564b9411","LegalEntity","ET Smart Wealth","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-08-28T07:55:03","2026-04-17T07:55:03","2025-08-28T07:55:03"
"my-inval-c6b154bef52e9920f1940d915d6334c94fdcda1b","LegalEntity","SAMKoin","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c6e5e283f4f6b57ea9fa73501b3b2ff47dace7fe","LegalEntity","Moomoo-mark.ltd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-05-15T07:56:05","2026-04-17T07:55:03","2025-07-07T07:55:06"
"my-inval-c6fdcd09554b5159874fe895bb3ce5a022db1b26","LegalEntity","IPC Shopping Services (M) Sdn Bhd","","","","No 83G Jln 3/93, Taman Miharja, 2 1/2 Miles Cheras, Kuala Lumpur, 56100 Wilayah Persekutuan","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c72e1b3ddf633b233b19f115eab2089ef03eea2a","LegalEntity","Lexworth Prestige","","","","Lexworth Limited, Room 1001-2, 10F, New Victory House 93, Wong Lok Street, Central, Hong Kong.;Pristine Multimedia Sdn Bhd, 18-3, Jalan 2/114, Kuchai B/Centre, Off Jalan Klang Lama, Kuala Lumpur.","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c7528632a103c3931ec75494002a7de38cd15ba3","LegalEntity","Global Trader Pro","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c766146303ef3d28523e3f2b775c095ca03f029d","LegalEntity","UCI Resources","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-01-27T07:55:03","2026-04-17T07:55:03","2025-03-05T07:55:07"
"my-inval-c76c7ad8b99246dc2c9b30ea5590358db0e4315d","LegalEntity","Eun Hyuk Capital","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-09-27T07:55:02","2026-04-17T07:55:03","2025-09-27T07:55:02"
"my-inval-c773bee8c7bd564a65596b61aa3845e954150179","LegalEntity","Bitcoin Foundation","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c77431de6d861b4ead36cf386b603a17d06e8bfa","LegalEntity","PHB","Pelaburan Hartanah (Telegram)","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-11-06T07:55:03","2026-04-17T07:55:03","2025-11-06T07:55:03"
"my-inval-c7a0778f048df210e1f43c6e65259f3c837fd190","LegalEntity","Potential clone entity - Just Market Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-05-07T07:55:03","2026-04-17T07:55:03","2025-05-07T07:55:03"
"my-inval-c7a320ff26c53a3c3fd92e2beccb35229ad8b074","LegalEntity","Markets4you","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-02-24T07:55:09","2026-04-17T07:55:03","2025-02-24T07:55:09"
"my-inval-c7becbbeacade2163d099dc2589b654c43ab0a7b","LegalEntity","Fakhrul Mukmin bin Ahmad Husni (individual) (NRIC number: 840922-08-5891)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c7ef18e3acb93476d8a2f71febc8f8977139c3fe","LegalEntity","easy Markets","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c7f489442758a183194090fad5659ebcbabde991","LegalEntity","Setia Capital Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-12-21T07:55:03","2026-04-17T07:55:03","2026-03-20T07:56:27"
"my-inval-c82ba4f9820c3e507e6dc6050a6f70d416080984","LegalEntity","Finance Legend","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-02-18T07:55:03","2026-04-17T07:55:03","2025-02-18T07:55:03"
